TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
AMZN,AMZN,AMAZON.COM,GRM,36.7,2019-10-24,22:10:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38,2019-10-24,23:06:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.7,2019-10-25,13:09:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.4,2019-10-25,6:39:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,35.6,2019-10-25,9:04:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.6,2019-10-25,6:57:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.4,2019-10-25,9:19:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.8,2019-10-25,7:27:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.7,2019-10-25,6:07:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.8,2019-10-25,5:28:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38,2019-10-25,1:40:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,40.3,2019-10-25,3:18:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.5,2019-10-25,3:46:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.1,2019-10-25,2:45:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37,2019-10-25,1:09:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.9,2019-10-25,1:10:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.7,2019-10-25,6:13:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,36.8,2019-10-25,0:26:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.5,2019-10-25,6:43:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38,2019-10-25,0:26:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.8,2019-11-26,7:02:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.7,2019-11-26,10:23:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.2,2019-12-10,16:45:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,39,2020-01-09,16:30:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.3,2020-01-13,5:10:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37,2020-01-23,21:12:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,37.9,2020-01-28,8:34:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.6,2019-08-01,16:27:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,39,2019-09-05,8:34:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,39,2019-10-08,23:29:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.7,2019-10-11,0:50:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,38.8,2019-10-22,8:49:00,38.32,2020-01-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-30,22:03:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2020-01-30,22:17:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.4,2020-01-30,22:15:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-30,23:14:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.1,2020-01-30,23:31:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-01-30,23:45:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-01-31,5:03:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.9,2020-01-31,9:40:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-01-31,4:49:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.5,2020-01-31,6:07:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2020-01-31,2:20:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-31,6:02:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2020-01-31,0:54:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.4,2020-01-31,9:54:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.2,2020-01-31,1:55:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-01-31,14:11:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.4,2020-01-31,5:45:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.3,2020-01-31,6:34:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-01-31,2:10:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2020-01-31,12:00:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2020-02-13,10:47:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.1,2020-03-03,0:13:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-03-10,8:48:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.78,2020-03-19,18:27:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.6,2020-03-20,6:11:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.4,2020-03-20,19:23:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-03-26,0:32:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-03-30,6:17:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.1,2020-04-07,4:26:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.7,2020-04-08,7:58:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.1,2020-04-16,0:26:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-04-16,5:25:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2020-04-22,5:06:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.2,2020-04-23,22:45:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.4,2020-04-24,5:34:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.6,2020-04-24,1:46:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.2,2020-04-26,23:39:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.5,2020-04-26,10:14:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-27,23:34:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-27,6:15:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.78,2019-10-24,18:13:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.7,2019-10-24,22:10:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2019-10-24,22:52:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.7,2019-10-25,13:09:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.2,2019-10-25,9:04:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.7,2019-10-25,6:57:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,44.3,2019-10-25,9:19:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.4,2019-10-25,5:28:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.5,2019-10-25,1:40:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,44,2019-10-25,3:18:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,44,2019-10-25,6:33:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2019-10-25,2:45:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2019-10-25,1:10:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.3,2019-10-25,0:26:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.5,2019-10-25,6:13:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.6,2019-10-25,7:27:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.6,2019-11-26,10:23:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.3,2019-12-23,3:25:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.8,2020-01-07,23:49:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-01-09,16:30:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-13,5:10:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.2,2020-01-14,0:17:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-23,6:35:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2020-01-23,21:12:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,45.8,2020-01-26,15:46:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,41.2,2020-01-26,18:09:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.5,2020-01-28,8:34:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42,2020-01-29,2:59:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43.7,2019-09-02,19:02:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2019-09-05,8:34:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,43,2019-10-08,23:29:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,42.9,2019-10-22,8:49:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,44,2019-10-23,0:21:00,41.34,2020-04-30,16:01:00
AMZN,AMZN,AMAZON.COM,GRM,40.4,2020-04-30,23:06:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-30,23:06:00,40.82,2020-07-30,16:08:00
AMZN,AMZN,AMAZON.COM,GRM,41,2020-04-30,23:16:00,40.82,2020-07-30,16:08:00
