TICKER,OFTIC,MEASURE,VALUE,ANNDATS,ACTUAL
AMZN,AMZN,SAL,455776,2020-07-31,469822
AMZN,AMZN,SAL,426333,2020-07-31,469822
AMZN,AMZN,SAL,438000.38,2020-07-31,469822
AMZN,AMZN,SAL,430302,2020-07-31,469822
AMZN,AMZN,SAL,420017,2020-07-31,469822
AMZN,AMZN,SAL,431669,2020-07-31,469822
AMZN,AMZN,SAL,429955,2020-07-31,469822
AMZN,AMZN,SAL,432886,2020-07-31,469822
AMZN,AMZN,SAL,438463.06,2020-07-31,469822
AMZN,AMZN,SAL,477820,2020-07-31,469822
AMZN,AMZN,SAL,458300,2020-07-31,469822
AMZN,AMZN,SAL,421140.17,2020-07-31,469822
AMZN,AMZN,SAL,438862.4,2020-07-31,469822
AMZN,AMZN,SAL,434607,2020-08-03,469822
AMZN,AMZN,SAL,417427,2020-07-31,469822
AMZN,AMZN,SAL,430700,2020-08-05,469822
AMZN,AMZN,SAL,436900,2020-08-05,469822
AMZN,AMZN,SAL,444604,2020-08-06,469822
AMZN,AMZN,SAL,457950,2020-08-10,469822
AMZN,AMZN,SAL,417455,2020-08-17,469822
AMZN,AMZN,SAL,432682.6,2020-09-09,469822
AMZN,AMZN,SAL,452940.5,2020-09-13,469822
AMZN,AMZN,SAL,430771.09,2020-09-17,469822
AMZN,AMZN,SAL,433577,2020-09-18,469822
AMZN,AMZN,SAL,444058,2020-09-21,469822
AMZN,AMZN,SAL,447824.86,2020-09-24,469822
AMZN,AMZN,SAL,446744.82,2020-10-01,469822
AMZN,AMZN,SAL,451014,2020-10-02,469822
AMZN,AMZN,SAL,442138,2020-10-07,469822
AMZN,AMZN,SAL,473574,2020-10-08,469822
AMZN,AMZN,SAL,450647.51,2020-10-15,469822
AMZN,AMZN,SAL,447964,2020-10-15,469822
AMZN,AMZN,SAL,440289,2020-10-22,469822
AMZN,AMZN,SAL,443055,2020-10-23,469822
AMZN,AMZN,SAL,438247.26,2020-10-23,469822
AMZN,AMZN,SAL,425088,2020-10-23,469822
AMZN,AMZN,SAL,447020,2020-10-25,469822
AMZN,AMZN,SAL,435842.4,2020-10-25,469822
AMZN,AMZN,SAL,441089,2020-10-26,469822
AMZN,AMZN,SAL,430554,2020-10-26,469822
AMZN,AMZN,SAL,409297.61,2020-10-26,469822
AMZN,AMZN,SAL,436533,2020-10-27,469822
AMZN,AMZN,SAL,446746,2020-10-29,469822
AMZN,AMZN,SAL,452356.29,2020-10-29,469822
AMZN,AMZN,SAL,451490.85,2020-10-29,469822
AMZN,AMZN,SAL,458400,2020-10-29,469822
AMZN,AMZN,SAL,468217,2020-10-29,469822
AMZN,AMZN,SAL,429316,2020-10-29,469822
AMZN,AMZN,SAL,396529,2020-10-30,469822
AMZN,AMZN,SAL,451551,2020-10-30,469822
AMZN,AMZN,SAL,455484.31,2020-10-30,469822
AMZN,AMZN,SAL,453779.72,2020-10-30,469822
AMZN,AMZN,SAL,441118,2020-10-30,469822
AMZN,AMZN,SAL,462616.75,2020-10-30,469822
AMZN,AMZN,SAL,449826,2020-10-30,469822
AMZN,AMZN,SAL,448495,2020-10-30,469822
AMZN,AMZN,SAL,411520.13,2020-10-30,469822
AMZN,AMZN,SAL,456780,2020-10-30,469822
AMZN,AMZN,SAL,436388,2020-10-30,469822
AMZN,AMZN,SAL,454130,2020-10-30,469822
AMZN,AMZN,SAL,442951,2020-10-30,469822
AMZN,AMZN,SAL,441766.5,2020-10-30,469822
AMZN,AMZN,SAL,448208.83,2020-10-30,469822
AMZN,AMZN,SAL,448192,2020-10-30,469822
AMZN,AMZN,SAL,451034.5,2020-10-30,469822
AMZN,AMZN,SAL,430578,2020-10-30,469822
AMZN,AMZN,SAL,439826,2020-10-30,469822
AMZN,AMZN,SAL,446084,2020-10-30,469822
AMZN,AMZN,SAL,446833.46,2020-10-30,469822
AMZN,AMZN,SAL,480137,2020-10-30,469822
AMZN,AMZN,SAL,445161,2020-10-30,469822
AMZN,AMZN,SAL,444667.2,2020-10-30,469822
AMZN,AMZN,SAL,459901.76,2020-10-30,469822
AMZN,AMZN,SAL,455132,2020-10-30,469822
AMZN,AMZN,SAL,487993,2020-11-01,469822
AMZN,AMZN,SAL,450200,2020-10-30,469822
AMZN,AMZN,SAL,445373,2020-11-02,469822
AMZN,AMZN,SAL,434423,2020-11-02,469822
AMZN,AMZN,SAL,451130,2020-11-02,469822
AMZN,AMZN,SAL,460477,2020-11-02,469822
AMZN,AMZN,SAL,457712,2020-11-03,469822
AMZN,AMZN,SAL,449400,2020-11-05,469822
AMZN,AMZN,SAL,470479,2020-11-06,469822
AMZN,AMZN,SAL,454164,2020-11-11,469822
AMZN,AMZN,SAL,454000,2020-11-18,469822
AMZN,AMZN,SAL,446209.5,2020-12-03,469822
AMZN,AMZN,SAL,459050,2020-12-18,469822
AMZN,AMZN,SAL,448907,2021-01-11,469822
AMZN,AMZN,SAL,452294.41,2021-01-14,469822
AMZN,AMZN,SAL,415156.41,2021-01-22,469822
AMZN,AMZN,SAL,455776,2021-01-22,469822
AMZN,AMZN,SAL,453508,2021-01-26,469822
AMZN,AMZN,SAL,451878,2021-01-27,469822
AMZN,AMZN,SAL,454863,2021-01-27,469822
AMZN,AMZN,SAL,454644,2021-01-28,469822
AMZN,AMZN,SAL,456234,2021-01-29,469822
AMZN,AMZN,SAL,449858.6,2021-01-31,469822
AMZN,AMZN,SAL,454715,2021-01-31,469822
AMZN,AMZN,SAL,450168,2021-02-01,469822
AMZN,AMZN,SAL,405880.27,2019-08-05,469822
AMZN,AMZN,SAL,410946.43,2019-09-02,469822
AMZN,AMZN,SAL,402488,2019-10-07,469822
AMZN,AMZN,SAL,391187,2019-10-08,469822
AMZN,AMZN,SAL,396861,2019-10-08,469822
AMZN,AMZN,SAL,385684,2019-10-11,469822
AMZN,AMZN,SAL,397859.09,2019-10-14,469822
AMZN,AMZN,SAL,406643.17,2019-10-15,469822
AMZN,AMZN,SAL,375117.07,2019-10-16,469822
AMZN,AMZN,SAL,383168,2019-10-16,469822
AMZN,AMZN,SAL,385899,2019-10-23,469822
AMZN,AMZN,SAL,393230,2019-10-24,469822
AMZN,AMZN,SAL,379083,2019-10-24,469822
AMZN,AMZN,SAL,403110.25,2019-10-24,469822
AMZN,AMZN,SAL,380118,2019-10-24,469822
AMZN,AMZN,SAL,405541,2019-10-24,469822
AMZN,AMZN,SAL,389787,2019-10-24,469822
AMZN,AMZN,SAL,409110,2019-10-24,469822
AMZN,AMZN,SAL,369024,2019-10-25,469822
AMZN,AMZN,SAL,380537.4,2019-10-25,469822
AMZN,AMZN,SAL,374374,2019-10-25,469822
AMZN,AMZN,SAL,384711,2019-10-25,469822
AMZN,AMZN,SAL,376848.39,2019-10-25,469822
AMZN,AMZN,SAL,385191,2019-10-25,469822
AMZN,AMZN,SAL,398187.35,2019-10-25,469822
AMZN,AMZN,SAL,378534.52,2019-10-25,469822
AMZN,AMZN,SAL,388676,2019-10-25,469822
AMZN,AMZN,SAL,385111,2019-10-25,469822
AMZN,AMZN,SAL,392372,2019-10-25,469822
AMZN,AMZN,SAL,384862.3,2019-10-25,469822
AMZN,AMZN,SAL,396086.74,2019-10-25,469822
AMZN,AMZN,SAL,382055,2019-10-25,469822
AMZN,AMZN,SAL,364458,2019-10-25,469822
AMZN,AMZN,SAL,385133,2019-10-25,469822
AMZN,AMZN,SAL,388951,2019-10-25,469822
AMZN,AMZN,SAL,381053.1,2019-10-25,469822
AMZN,AMZN,SAL,389200,2019-10-25,469822
AMZN,AMZN,SAL,392454,2019-11-26,469822
AMZN,AMZN,SAL,398578.33,2019-11-26,469822
AMZN,AMZN,SAL,386004.6,2019-11-26,469822
AMZN,AMZN,SAL,403100,2019-12-06,469822
AMZN,AMZN,SAL,402361,2019-12-18,469822
AMZN,AMZN,SAL,390018,2020-01-07,469822
AMZN,AMZN,SAL,382279,2020-01-09,469822
AMZN,AMZN,SAL,380237,2020-01-13,469822
AMZN,AMZN,SAL,409109,2020-01-14,469822
AMZN,AMZN,SAL,389848.44,2020-01-14,469822
AMZN,AMZN,SAL,395963.33,2020-01-16,469822
AMZN,AMZN,SAL,377945,2020-01-22,469822
AMZN,AMZN,SAL,383784,2020-01-23,469822
AMZN,AMZN,SAL,403110.25,2020-01-26,469822
AMZN,AMZN,SAL,380117,2020-01-26,469822
AMZN,AMZN,SAL,390393,2020-01-26,469822
AMZN,AMZN,SAL,394771.04,2020-01-27,469822
AMZN,AMZN,SAL,399352.9,2020-01-28,469822
AMZN,AMZN,SAL,379960.45,2020-01-28,469822
AMZN,AMZN,SAL,380520,2020-01-29,469822
AMZN,AMZN,SAL,134853,2021-10-28,137412
AMZN,AMZN,SAL,137515,2021-10-28,137412
AMZN,AMZN,SAL,138649,2021-10-28,137412
AMZN,AMZN,SAL,135097,2021-10-28,137412
AMZN,AMZN,SAL,139877,2021-10-28,137412
AMZN,AMZN,SAL,139224,2021-10-28,137412
AMZN,AMZN,SAL,138357,2021-10-28,137412
AMZN,AMZN,SAL,137361,2021-10-28,137412
AMZN,AMZN,SAL,138366,2021-10-28,137412
AMZN,AMZN,SAL,135778.4,2021-10-29,137412
AMZN,AMZN,SAL,139738,2021-10-29,137412
AMZN,AMZN,SAL,135004,2021-10-29,137412
AMZN,AMZN,SAL,138335,2021-10-29,137412
AMZN,AMZN,SAL,138149,2021-10-29,137412
AMZN,AMZN,SAL,136409.31,2021-10-29,137412
AMZN,AMZN,SAL,138064.65,2021-10-29,137412
AMZN,AMZN,SAL,137000,2021-10-29,137412
AMZN,AMZN,SAL,139205.83,2021-10-29,137412
AMZN,AMZN,SAL,137394,2021-10-29,137412
AMZN,AMZN,SAL,140000,2021-10-29,137412
AMZN,AMZN,SAL,139673,2021-10-29,137412
AMZN,AMZN,SAL,139739,2021-10-29,137412
AMZN,AMZN,SAL,138822,2021-10-29,137412
AMZN,AMZN,SAL,130011,2021-10-29,137412
AMZN,AMZN,SAL,136568.2,2021-10-29,137412
AMZN,AMZN,SAL,138121.78,2021-10-29,137412
AMZN,AMZN,SAL,138340,2021-10-29,137412
AMZN,AMZN,SAL,135143.21,2021-10-29,137412
AMZN,AMZN,SAL,140332,2021-10-31,137412
AMZN,AMZN,SAL,132000,2021-10-31,137412
AMZN,AMZN,SAL,140564,2021-11-01,137412
AMZN,AMZN,SAL,139978,2021-11-03,137412
AMZN,AMZN,SAL,135173,2021-11-03,137412
AMZN,AMZN,SAL,140724,2021-11-10,137412
AMZN,AMZN,SAL,137367,2021-11-22,137412
AMZN,AMZN,SAL,140000,2021-12-01,137412
AMZN,AMZN,SAL,136352,2021-12-15,137412
AMZN,AMZN,SAL,137024,2021-12-20,137412
AMZN,AMZN,SAL,135288.9,2022-01-04,137412
AMZN,AMZN,SAL,138084.81,2022-01-10,137412
AMZN,AMZN,SAL,138402.3,2022-01-19,137412
AMZN,AMZN,SAL,136343,2022-01-20,137412
AMZN,AMZN,SAL,139623,2022-01-22,137412
AMZN,AMZN,SAL,137796.37,2022-01-26,137412
AMZN,AMZN,SAL,135500,2022-01-27,137412
AMZN,AMZN,SAL,135512.47,2022-01-28,137412
AMZN,AMZN,SAL,139192,2022-01-31,137412
AMZN,AMZN,SAL,137518,2022-01-31,137412
AMZN,AMZN,SAL,137395,2022-02-02,137412
AMZN,AMZN,SAL,159566,2021-07-29,137412
AMZN,AMZN,SAL,140491,2021-07-29,137412
AMZN,AMZN,SAL,143043,2021-07-29,137412
AMZN,AMZN,SAL,143605,2021-07-29,137412
AMZN,AMZN,SAL,146694,2021-07-29,137412
AMZN,AMZN,SAL,142441,2021-07-29,137412
AMZN,AMZN,SAL,142509.72,2021-07-29,137412
AMZN,AMZN,SAL,139684,2021-07-29,137412
AMZN,AMZN,SAL,142996,2021-07-29,137412
AMZN,AMZN,SAL,141395,2021-07-29,137412
AMZN,AMZN,SAL,140524,2021-07-30,137412
AMZN,AMZN,SAL,139868,2021-07-30,137412
AMZN,AMZN,SAL,142799,2021-07-30,137412
AMZN,AMZN,SAL,144869,2021-07-30,137412
AMZN,AMZN,SAL,137299,2021-07-30,137412
AMZN,AMZN,SAL,143763.15,2021-07-30,137412
AMZN,AMZN,SAL,145647,2021-07-30,137412
AMZN,AMZN,SAL,143124,2021-07-30,137412
AMZN,AMZN,SAL,142134.77,2021-07-30,137412
AMZN,AMZN,SAL,146045,2021-07-30,137412
AMZN,AMZN,SAL,140141.05,2021-07-30,137412
AMZN,AMZN,SAL,138662.6,2021-07-30,137412
AMZN,AMZN,SAL,143847,2021-07-30,137412
AMZN,AMZN,SAL,138000,2021-07-30,137412
AMZN,AMZN,SAL,145159,2021-07-30,137412
AMZN,AMZN,SAL,138010,2021-07-30,137412
AMZN,AMZN,SAL,139091,2021-07-30,137412
AMZN,AMZN,SAL,142712,2021-08-01,137412
AMZN,AMZN,SAL,141563,2021-07-31,137412
AMZN,AMZN,SAL,142971,2021-08-02,137412
AMZN,AMZN,SAL,143782,2021-08-02,137412
AMZN,AMZN,SAL,146496,2021-08-04,137412
AMZN,AMZN,SAL,143900,2021-07-30,137412
AMZN,AMZN,SAL,144313.11,2021-09-03,137412
AMZN,AMZN,SAL,141229.49,2021-09-12,137412
AMZN,AMZN,SAL,142740,2021-09-15,137412
AMZN,AMZN,SAL,137684.9,2021-07-29,137412
AMZN,AMZN,SAL,142266,2021-09-30,137412
AMZN,AMZN,SAL,135546.3,2021-10-05,137412
AMZN,AMZN,SAL,136696,2021-10-18,137412
AMZN,AMZN,SAL,139526,2021-10-19,137412
AMZN,AMZN,SAL,140776,2021-10-20,137412
AMZN,AMZN,SAL,135805.72,2021-10-22,137412
AMZN,AMZN,SAL,141932,2021-10-22,137412
AMZN,AMZN,SAL,142462,2021-10-25,137412
AMZN,AMZN,SAL,138837.89,2021-10-25,137412
AMZN,AMZN,SAL,141667,2021-10-25,137412
AMZN,AMZN,SAL,152871,2021-04-29,137412
AMZN,AMZN,SAL,151100,2021-04-29,137412
AMZN,AMZN,SAL,151266,2021-04-29,137412
AMZN,AMZN,SAL,150800,2021-04-29,137412
AMZN,AMZN,SAL,146493,2021-04-29,137412
AMZN,AMZN,SAL,148657,2021-04-29,137412
AMZN,AMZN,SAL,145949,2021-04-29,137412
AMZN,AMZN,SAL,158659.06,2021-04-29,137412
AMZN,AMZN,SAL,148804,2021-04-29,137412
AMZN,AMZN,SAL,150064,2021-04-30,137412
AMZN,AMZN,SAL,151057,2021-04-30,137412
AMZN,AMZN,SAL,138528,2021-04-30,137412
AMZN,AMZN,SAL,142135,2021-04-30,137412
AMZN,AMZN,SAL,146695,2021-04-30,137412
AMZN,AMZN,SAL,144884,2021-04-30,137412
AMZN,AMZN,SAL,141380,2021-04-30,137412
AMZN,AMZN,SAL,155305,2021-04-30,137412
AMZN,AMZN,SAL,143889,2021-04-30,137412
AMZN,AMZN,SAL,141577.5,2021-04-30,137412
AMZN,AMZN,SAL,151202.43,2021-04-30,137412
AMZN,AMZN,SAL,146595,2021-04-30,137412
AMZN,AMZN,SAL,142150,2021-04-30,137412
AMZN,AMZN,SAL,140418.1,2021-04-30,137412
AMZN,AMZN,SAL,147739.97,2021-04-30,137412
AMZN,AMZN,SAL,160802,2021-04-30,137412
AMZN,AMZN,SAL,147181,2021-04-30,137412
AMZN,AMZN,SAL,150230,2021-04-30,137412
AMZN,AMZN,SAL,147126,2021-04-30,137412
AMZN,AMZN,SAL,152299,2021-05-01,137412
AMZN,AMZN,SAL,147359,2021-05-03,137412
AMZN,AMZN,SAL,152003,2021-05-04,137412
AMZN,AMZN,SAL,147599,2021-05-04,137412
AMZN,AMZN,SAL,176072,2021-05-18,137412
AMZN,AMZN,SAL,146737,2021-06-03,137412
AMZN,AMZN,SAL,139846,2021-06-23,137412
AMZN,AMZN,SAL,141026.8,2021-07-08,137412
AMZN,AMZN,SAL,146162,2021-07-20,137412
AMZN,AMZN,SAL,141305,2021-07-20,137412
AMZN,AMZN,SAL,151471,2021-07-26,137412
AMZN,AMZN,SAL,143985.33,2021-07-26,137412
AMZN,AMZN,SAL,142365.71,2021-07-26,137412
AMZN,AMZN,SAL,146789.7,2021-07-27,137412
AMZN,AMZN,SAL,147918,2021-07-28,137412
AMZN,AMZN,SAL,139146,2021-07-29,137412
AMZN,AMZN,SAL,145267,2021-02-02,137412
AMZN,AMZN,SAL,145691,2021-02-02,137412
AMZN,AMZN,SAL,147598,2021-02-02,137412
AMZN,AMZN,SAL,140385,2021-02-02,137412
AMZN,AMZN,SAL,146475.44,2021-02-02,137412
AMZN,AMZN,SAL,146800,2021-02-02,137412
AMZN,AMZN,SAL,149032.55,2021-02-02,137412
AMZN,AMZN,SAL,142984,2021-02-02,137412
AMZN,AMZN,SAL,162584.4,2021-02-02,137412
AMZN,AMZN,SAL,146231,2021-02-03,137412
AMZN,AMZN,SAL,150066,2021-02-03,137412
AMZN,AMZN,SAL,145779,2021-02-03,137412
AMZN,AMZN,SAL,139841,2021-02-03,137412
AMZN,AMZN,SAL,150667,2021-02-03,137412
AMZN,AMZN,SAL,147463.57,2021-02-03,137412
AMZN,AMZN,SAL,144917,2021-02-03,137412
AMZN,AMZN,SAL,135141.31,2021-02-03,137412
AMZN,AMZN,SAL,142583,2021-02-03,137412
AMZN,AMZN,SAL,145535,2021-02-03,137412
AMZN,AMZN,SAL,146631,2021-02-03,137412
AMZN,AMZN,SAL,143791.05,2021-02-03,137412
AMZN,AMZN,SAL,143121.89,2021-02-03,137412
AMZN,AMZN,SAL,147895,2021-02-03,137412
AMZN,AMZN,SAL,147791,2021-02-03,137412
AMZN,AMZN,SAL,141103.3,2021-02-03,137412
AMZN,AMZN,SAL,140222,2021-02-03,137412
AMZN,AMZN,SAL,150187,2021-02-03,137412
AMZN,AMZN,SAL,153735,2021-02-04,137412
AMZN,AMZN,SAL,161215,2021-02-02,137412
AMZN,AMZN,SAL,147739,2021-02-03,137412
AMZN,AMZN,SAL,154216,2021-02-03,137412
AMZN,AMZN,SAL,150099,2021-02-09,137412
AMZN,AMZN,SAL,145357,2021-02-16,137412
AMZN,AMZN,SAL,143157,2021-03-15,137412
AMZN,AMZN,SAL,146059,2021-03-18,137412
AMZN,AMZN,SAL,145522,2021-03-29,137412
AMZN,AMZN,SAL,143387.6,2021-03-31,137412
AMZN,AMZN,SAL,146428.27,2021-04-12,137412
AMZN,AMZN,SAL,133533.4,2021-04-16,137412
AMZN,AMZN,SAL,142901,2021-04-21,137412
AMZN,AMZN,SAL,145895,2021-04-21,137412
AMZN,AMZN,SAL,145967,2021-04-25,137412
AMZN,AMZN,SAL,145735,2021-04-26,137412
AMZN,AMZN,SAL,148546,2021-04-28,137412
AMZN,AMZN,SAL,142671,2020-10-29,137412
AMZN,AMZN,SAL,138848.07,2020-10-29,137412
AMZN,AMZN,SAL,144300,2020-10-29,137412
AMZN,AMZN,SAL,133311,2020-10-29,137412
AMZN,AMZN,SAL,141302.2,2020-10-30,137412
AMZN,AMZN,SAL,137730,2020-10-30,137412
AMZN,AMZN,SAL,141368.83,2020-10-30,137412
AMZN,AMZN,SAL,137973,2020-10-30,137412
AMZN,AMZN,SAL,135501,2020-10-30,137412
AMZN,AMZN,SAL,131871,2020-10-30,137412
AMZN,AMZN,SAL,121101.06,2020-10-30,137412
AMZN,AMZN,SAL,139985,2020-10-30,137412
AMZN,AMZN,SAL,137135,2020-10-30,137412
AMZN,AMZN,SAL,136657,2020-10-30,137412
AMZN,AMZN,SAL,140337.96,2020-10-30,137412
AMZN,AMZN,SAL,137659,2020-10-30,137412
AMZN,AMZN,SAL,139927,2020-10-30,137412
AMZN,AMZN,SAL,138659,2020-10-30,137412
AMZN,AMZN,SAL,136165.1,2020-10-30,137412
AMZN,AMZN,SAL,140729.2,2020-10-30,137412
AMZN,AMZN,SAL,140839,2020-10-30,137412
AMZN,AMZN,SAL,146310,2020-11-06,137412
AMZN,AMZN,SAL,141112,2020-11-11,137412
AMZN,AMZN,SAL,143329,2020-12-18,137412
AMZN,AMZN,SAL,138880.2,2021-01-11,137412
AMZN,AMZN,SAL,122834.97,2021-01-22,137412
AMZN,AMZN,SAL,139408,2021-01-27,137412
AMZN,AMZN,SAL,143086,2021-01-28,137412
AMZN,AMZN,SAL,141130,2021-01-29,137412
AMZN,AMZN,SAL,141493,2021-01-31,137412
AMZN,AMZN,SAL,139151,2020-07-30,137412
AMZN,AMZN,SAL,128297,2020-07-30,137412
AMZN,AMZN,SAL,138600,2020-07-30,137412
AMZN,AMZN,SAL,127959,2020-07-31,137412
AMZN,AMZN,SAL,127392,2020-07-31,137412
AMZN,AMZN,SAL,131578,2020-07-31,137412
AMZN,AMZN,SAL,129161,2020-07-31,137412
AMZN,AMZN,SAL,130092,2020-07-31,137412
AMZN,AMZN,SAL,119763.64,2020-07-31,137412
AMZN,AMZN,SAL,128993,2020-07-31,137412
AMZN,AMZN,SAL,121620,2020-07-31,137412
AMZN,AMZN,SAL,135842,2020-07-31,137412
AMZN,AMZN,SAL,123420,2020-07-31,137412
AMZN,AMZN,SAL,137474,2020-08-10,137412
AMZN,AMZN,SAL,150601,2020-09-15,137412
AMZN,AMZN,SAL,135381.1,2020-09-17,137412
AMZN,AMZN,SAL,131040,2020-09-18,137412
AMZN,AMZN,SAL,135048.97,2020-10-01,137412
AMZN,AMZN,SAL,132094,2020-10-22,137412
AMZN,AMZN,SAL,128912,2020-10-23,137412
AMZN,AMZN,SAL,138678,2020-10-26,137412
AMZN,AMZN,SAL,128948,2020-10-26,137412
AMZN,AMZN,SAL,120427.66,2020-10-26,137412
AMZN,AMZN,SAL,130357,2020-10-27,137412
AMZN,AMZN,SAL,128500,2020-04-30,137412
AMZN,AMZN,SAL,120298,2020-04-30,137412
AMZN,AMZN,SAL,128853.3,2020-04-30,137412
AMZN,AMZN,SAL,118379,2020-05-01,137412
AMZN,AMZN,SAL,116118,2020-05-01,137412
AMZN,AMZN,SAL,131748,2020-05-01,137412
AMZN,AMZN,SAL,115542.54,2020-05-01,137412
AMZN,AMZN,SAL,122610,2020-05-01,137412
AMZN,AMZN,SAL,121894,2020-05-01,137412
AMZN,AMZN,SAL,133151,2020-05-01,137412
AMZN,AMZN,SAL,121162.1,2020-05-01,137412
AMZN,AMZN,SAL,120412,2020-05-01,137412
AMZN,AMZN,SAL,123882,2020-06-09,137412
AMZN,AMZN,SAL,124463,2020-06-10,137412
AMZN,AMZN,SAL,148191,2020-06-17,137412
AMZN,AMZN,SAL,128565,2020-06-25,137412
AMZN,AMZN,SAL,126584,2020-07-20,137412
AMZN,AMZN,SAL,117799.36,2020-07-24,137412
AMZN,AMZN,SAL,124656,2020-07-27,137412
AMZN,AMZN,SAL,126462,2020-07-27,137412
AMZN,AMZN,SAL,126756,2020-07-27,137412
AMZN,AMZN,SAL,124900,2020-01-30,137412
AMZN,AMZN,SAL,119787,2020-01-30,137412
AMZN,AMZN,SAL,118364.2,2020-01-31,137412
AMZN,AMZN,SAL,116822,2020-01-31,137412
AMZN,AMZN,SAL,116472,2020-01-31,137412
AMZN,AMZN,SAL,119482,2020-01-31,137412
AMZN,AMZN,SAL,116452.61,2020-01-31,137412
AMZN,AMZN,SAL,116434,2020-01-31,137412
AMZN,AMZN,SAL,117007.8,2020-01-31,137412
AMZN,AMZN,SAL,123865,2020-01-31,137412
AMZN,AMZN,SAL,121360,2020-02-03,137412
AMZN,AMZN,SAL,119798,2020-02-13,137412
AMZN,AMZN,SAL,118189,2020-03-10,137412
AMZN,AMZN,SAL,125904,2020-03-19,137412
AMZN,AMZN,SAL,113095,2020-04-07,137412
AMZN,AMZN,SAL,118878,2020-04-08,137412
AMZN,AMZN,SAL,121174,2020-04-24,137412
AMZN,AMZN,SAL,115761.21,2020-04-27,137412
AMZN,AMZN,SAL,122522,2020-04-28,137412
AMZN,AMZN,SAL,121712,2020-04-29,137412
AMZN,AMZN,SAL,114091,2019-10-25,
AMZN,AMZN,SAL,116034,2019-10-25,
AMZN,AMZN,SAL,114555.7,2019-10-25,
AMZN,AMZN,SAL,115471.45,2019-10-25,
AMZN,AMZN,SAL,114046.2,2019-10-25,
AMZN,AMZN,SAL,116568,2019-12-23,
AMZN,AMZN,SAL,122197,2020-01-27,
AMZN,AMZN,SAL,115922.22,2020-01-28,
AMZN,AMZN,SAL,116263.99,2019-10-16,
AMZN,AMZN,SAL,116225,2022-02-03,116444
AMZN,AMZN,SAL,115368,2022-02-03,116444
AMZN,AMZN,SAL,115018,2022-02-03,116444
AMZN,AMZN,SAL,115000,2022-02-03,116444
AMZN,AMZN,SAL,116665,2022-02-03,116444
AMZN,AMZN,SAL,116702,2022-02-03,116444
AMZN,AMZN,SAL,115763,2022-02-03,116444
AMZN,AMZN,SAL,115147,2022-02-04,116444
AMZN,AMZN,SAL,116294,2022-02-04,116444
AMZN,AMZN,SAL,115100,2022-02-04,116444
AMZN,AMZN,SAL,116106,2022-02-04,116444
AMZN,AMZN,SAL,115132,2022-02-04,116444
AMZN,AMZN,SAL,116971.95,2022-02-04,116444
AMZN,AMZN,SAL,115960,2022-02-04,116444
AMZN,AMZN,SAL,116709,2022-02-04,116444
AMZN,AMZN,SAL,116717.29,2022-02-04,116444
AMZN,AMZN,SAL,115689.56,2022-02-04,116444
AMZN,AMZN,SAL,116268,2022-02-04,116444
AMZN,AMZN,SAL,118108,2022-02-04,116444
AMZN,AMZN,SAL,118580,2022-02-04,116444
AMZN,AMZN,SAL,115629,2022-02-04,116444
AMZN,AMZN,SAL,115086,2022-02-04,116444
AMZN,AMZN,SAL,120000,2022-02-04,116444
AMZN,AMZN,SAL,116590.01,2022-02-04,116444
AMZN,AMZN,SAL,114499.64,2022-02-04,116444
AMZN,AMZN,SAL,116800,2022-02-04,116444
AMZN,AMZN,SAL,115796,2022-02-04,116444
AMZN,AMZN,SAL,116998.12,2022-02-04,116444
AMZN,AMZN,SAL,116115,2022-02-04,116444
AMZN,AMZN,SAL,116475,2022-02-04,116444
AMZN,AMZN,SAL,116217,2022-02-04,116444
AMZN,AMZN,SAL,116963,2022-02-04,116444
AMZN,AMZN,SAL,116024.93,2022-02-04,116444
AMZN,AMZN,SAL,115543,2022-02-05,116444
AMZN,AMZN,SAL,119096,2022-02-04,116444
AMZN,AMZN,SAL,118966,2022-02-14,116444
AMZN,AMZN,SAL,114498,2022-03-08,116444
AMZN,AMZN,SAL,118247,2022-03-09,116444
AMZN,AMZN,SAL,116717,2022-03-14,116444
AMZN,AMZN,SAL,114751.8,2022-04-08,116444
AMZN,AMZN,SAL,115407,2022-04-19,116444
AMZN,AMZN,SAL,113266.3,2022-04-19,116444
AMZN,AMZN,SAL,116740,2022-04-19,116444
AMZN,AMZN,SAL,115719,2022-04-20,116444
AMZN,AMZN,SAL,115978.47,2022-04-21,116444
AMZN,AMZN,SAL,116620,2022-04-22,116444
AMZN,AMZN,SAL,116197.79,2022-04-22,116444
AMZN,AMZN,SAL,115467,2022-04-25,116444
AMZN,AMZN,SAL,121509,2021-10-28,116444
AMZN,AMZN,SAL,121290,2021-10-28,116444
AMZN,AMZN,SAL,117433,2021-10-28,116444
AMZN,AMZN,SAL,122006,2021-10-28,116444
AMZN,AMZN,SAL,109794,2021-10-28,116444
AMZN,AMZN,SAL,121057,2021-10-29,116444
AMZN,AMZN,SAL,119350.45,2021-10-29,116444
AMZN,AMZN,SAL,123143,2021-10-29,116444
AMZN,AMZN,SAL,121296,2021-10-29,116444
AMZN,AMZN,SAL,123132.22,2021-10-29,116444
AMZN,AMZN,SAL,120000,2021-10-29,116444
AMZN,AMZN,SAL,124847,2021-10-29,116444
AMZN,AMZN,SAL,123484.45,2021-10-29,116444
AMZN,AMZN,SAL,120396.24,2021-10-29,116444
AMZN,AMZN,SAL,118411,2021-10-29,116444
