TICKER,OFTIC,ANALYS,FPI,MEASURE,VALUE,FPEDATS,ANNDATS,ACTUAL,ANNDATS_ACT
BABA,BABA,184603,6,EPS,7.36,2020/3/31,2020/2/13,9.2,2020/5/22
BABA,BABA,160294,6,EPS,7.62,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,129984,6,EPS,4.6739,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,162926,6,EPS,4.32,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,118768,6,EPS,4.401,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,79294,6,EPS,8.32,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,22953,6,EPS,8.27,2020/3/31,2020/2/14,9.2,2020/5/22
BABA,BABA,193408,6,EPS,7.6,2020/3/31,2020/2/17,9.2,2020/5/22
BABA,BABA,111135,6,EPS,7.58,2020/3/31,2020/2/18,9.2,2020/5/22
BABA,BABA,125796,6,EPS,5.7,2020/3/31,2020/2/19,9.2,2020/5/22
BABA,BABA,73430,6,EPS,3.9,2020/3/31,2020/2/28,9.2,2020/5/22
BABA,BABA,129111,6,EPS,1.77,2020/3/31,2020/3/16,9.2,2020/5/22
BABA,BABA,87229,6,EPS,8.723,2020/3/31,2020/3/20,9.2,2020/5/22
BABA,BABA,184603,6,EPS,7.5223,2020/3/31,2020/3/25,9.2,2020/5/22
BABA,BABA,73430,6,EPS,5.87,2020/3/31,2020/4/2,9.2,2020/5/22
BABA,BABA,129111,6,EPS,-0.33,2020/3/31,2020/4/9,9.2,2020/5/22
BABA,BABA,130431,6,EPS,7.378,2020/3/31,2020/4/9,9.2,2020/5/22
BABA,BABA,135458,6,EPS,6.14,2020/3/31,2020/4/9,9.2,2020/5/22
BABA,BABA,71165,6,EPS,7.33,2020/3/31,2020/4/10,9.2,2020/5/22
BABA,BABA,118768,6,EPS,5.063,2020/3/31,2020/4/10,9.2,2020/5/22
BABA,BABA,162926,6,EPS,6.27,2020/3/31,2020/4/13,9.2,2020/5/22
BABA,BABA,184603,6,EPS,6.02,2020/3/31,2020/4/13,9.2,2020/5/22
BABA,BABA,80183,6,EPS,7.42,2020/3/31,2020/4/13,9.2,2020/5/22
BABA,BABA,159605,6,EPS,3.07,2020/3/31,2020/4/14,9.2,2020/5/22
