TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
BABA,BABA,ALIBABA,GRM,45,2019-11-04,5:33:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.7,2019-11-04,0:48:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2019-11-04,4:00:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,46.1,2019-11-04,12:01:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2019-11-05,15:14:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,47.4,2019-11-05,19:39:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.5,2019-11-02,17:46:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2019-11-07,13:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.196,2019-11-11,20:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.7,2019-11-12,3:58:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.6,2019-11-19,16:06:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.3,2019-12-10,6:10:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.4,2019-12-13,6:43:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.2,2019-12-31,5:34:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.873,2020-01-05,14:06:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.037,2020-01-12,16:22:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,47.5,2020-01-13,4:26:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.2,2020-01-13,6:39:00,46.04,2020-05-22,7:09:00
