TICKER,OFTIC,ANALYS,FPI,MEASURE,VALUE,FPEDATS,ANNDATS,ACTUAL,ANNDATS_ACT
WMT,WMT,120210,6,EPS,0.3857,2020/10/31,2020/8/18,0.4467,2020/11/17
WMT,WMT,59339,6,EPS,0.4,2020/10/31,2020/8/18,0.4467,2020/11/17
WMT,WMT,143894,6,EPS,0.4,2020/10/31,2020/8/18,0.4467,2020/11/17
WMT,WMT,183259,6,EPS,0.4,2020/10/31,2020/8/19,0.4467,2020/11/17
WMT,WMT,183603,6,EPS,0.4133,2020/10/31,2020/8/19,0.4467,2020/11/17
WMT,WMT,160532,6,EPS,0.4367,2020/10/31,2020/8/18,0.4467,2020/11/17
WMT,WMT,56168,6,EPS,0.4067,2020/10/31,2020/8/21,0.4467,2020/11/17
WMT,WMT,115583,6,EPS,0.3733,2020/10/31,2020/9/1,0.4467,2020/11/17
WMT,WMT,113251,6,EPS,0.3667,2020/10/31,2020/9/20,0.4467,2020/11/17
WMT,WMT,122956,6,EPS,0.4087,2020/10/31,2020/9/22,0.4467,2020/11/17
WMT,WMT,122956,6,EPS,0.3833,2020/10/31,2020/9/22,0.4467,2020/11/17
WMT,WMT,104618,6,EPS,0.44,2020/10/31,2020/10/15,0.4467,2020/11/17
WMT,WMT,120210,6,EPS,0.388,2020/10/31,2020/11/6,0.4467,2020/11/17
WMT,WMT,113156,6,EPS,0.41,2020/10/31,2020/11/9,0.4467,2020/11/17
WMT,WMT,183603,6,EPS,0.4167,2020/10/31,2020/11/10,0.4467,2020/11/17
WMT,WMT,104618,6,EPS,0.4033,2020/10/31,2020/11/11,0.4467,2020/11/17
WMT,WMT,127023,6,EPS,0.4,2020/10/31,2020/11/12,0.4467,2020/11/17
WMT,WMT,80702,6,EPS,0.4033,2020/10/31,2020/11/13,0.4467,2020/11/17
WMT,WMT,107677,7,EPS,0.3867,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,7891,7,EPS,0.4,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,119883,7,EPS,0.3933,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,48177,7,EPS,0.4133,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,127023,7,EPS,0.38,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,143894,7,EPS,0.3833,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,59339,7,EPS,0.39,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,113415,7,EPS,0.3567,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,108441,7,EPS,0.3933,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,80702,7,EPS,0.3967,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,75676,7,EPS,0.3833,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,120210,7,EPS,0.411,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,160532,7,EPS,0.3967,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,113156,7,EPS,0.3533,2020/10/31,2020/5/20,0.4467,2020/11/17
WMT,WMT,56168,7,EPS,0.38,2020/10/31,2020/5/20,0.4467,2020/11/17
WMT,WMT,183603,7,EPS,0.4033,2020/10/31,2020/5/20,0.4467,2020/11/17
WMT,WMT,187554,7,EPS,0.4067,2020/10/31,2020/5/20,0.4467,2020/11/17
WMT,WMT,190834,7,EPS,0.3933,2020/10/31,2020/5/19,0.4467,2020/11/17
WMT,WMT,115583,7,EPS,0.3633,2020/10/31,2020/5/27,0.4467,2020/11/17
WMT,WMT,113251,7,EPS,0.2667,2020/10/31,2020/7/14,0.4467,2020/11/17
WMT,WMT,107677,7,EPS,0.3967,2020/10/31,2020/7/27,0.4467,2020/11/17
WMT,WMT,183259,7,EPS,0.4067,2020/10/31,2020/7/29,0.4467,2020/11/17
WMT,WMT,120210,7,EPS,0.401,2020/10/31,2020/8/10,0.4467,2020/11/17
WMT,WMT,113156,7,EPS,0.3667,2020/10/31,2020/8/12,0.4467,2020/11/17
WMT,WMT,82287,7,EPS,0.39,2020/10/31,2020/8/13,0.4467,2020/11/17
WMT,WMT,127023,7,EPS,0.3867,2020/10/31,2020/8/13,0.4467,2020/11/17
WMT,WMT,183603,7,EPS,0.37,2020/10/31,2020/8/13,0.4467,2020/11/17
WMT,WMT,110432,7,EPS,0.3733,2020/10/31,2020/8/13,0.4467,2020/11/17
WMT,WMT,190834,7,EPS,0.3967,2020/10/31,2020/8/13,0.4467,2020/11/17
WMT,WMT,119883,7,EPS,0.3967,2020/10/31,2020/8/17,0.4467,2020/11/17
WMT,WMT,119883,8,EPS,0.3933,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,113251,8,EPS,0.39,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,82287,8,EPS,0.3933,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,127023,8,EPS,0.3967,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,59339,8,EPS,0.3963,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,48177,8,EPS,0.3967,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,75676,8,EPS,0.3933,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,122956,8,EPS,0.4,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,143894,8,EPS,0.3967,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,160532,8,EPS,0.3967,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,113415,8,EPS,0.4033,2020/10/31,2020/2/18,0.4467,2020/11/17
WMT,WMT,120210,8,EPS,0.3953,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,113156,8,EPS,0.3967,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,107677,8,EPS,0.3967,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,80702,8,EPS,0.4,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,108441,8,EPS,0.3967,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,183603,8,EPS,0.4,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,186954,8,EPS,0.3933,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,58487,8,EPS,0.3733,2020/10/31,2020/2/20,0.4467,2020/11/17
WMT,WMT,190834,8,EPS,0.4,2020/10/31,2020/2/19,0.4467,2020/11/17
WMT,WMT,110432,8,EPS,0.37,2020/10/31,2020/2/26,0.4467,2020/11/17
WMT,WMT,113415,8,EPS,0.3833,2020/10/31,2020/3/18,0.4467,2020/11/17
WMT,WMT,120210,8,EPS,0.4087,2020/10/31,2020/3/18,0.4467,2020/11/17
WMT,WMT,7891,8,EPS,0.39,2020/10/31,2020/3/18,0.4467,2020/11/17
WMT,WMT,82287,8,EPS,0.39,2020/10/31,2020/3/25,0.4467,2020/11/17
WMT,WMT,115583,8,EPS,0.3767,2020/10/31,2020/3/26,0.4467,2020/11/17
WMT,WMT,113415,8,EPS,0.4,2020/10/31,2020/3/30,0.4467,2020/11/17
WMT,WMT,119883,8,EPS,0.39,2020/10/31,2020/4/28,0.4467,2020/11/17
WMT,WMT,113251,8,EPS,0.27,2020/10/31,2020/4/29,0.4467,2020/11/17
WMT,WMT,113415,8,EPS,0.39,2020/10/31,2020/4/30,0.4467,2020/11/17
WMT,WMT,120210,8,EPS,0.399,2020/10/31,2020/5/4,0.4467,2020/11/17
WMT,WMT,113156,8,EPS,0.3667,2020/10/31,2020/5/11,0.4467,2020/11/17
WMT,WMT,143894,8,EPS,0.4,2020/10/31,2020/5/12,0.4467,2020/11/17
WMT,WMT,127023,8,EPS,0.4,2020/10/31,2020/5/13,0.4467,2020/11/17
WMT,WMT,107677,8,EPS,0.4033,2020/10/31,2020/5/15,0.4467,2020/11/17
WMT,WMT,160532,8,EPS,0.4067,2020/10/31,2020/5/15,0.4467,2020/11/17
WMT,WMT,187554,8,EPS,0.4267,2020/10/31,2020/5/15,0.4467,2020/11/17
WMT,WMT,56168,8,EPS,0.3733,2020/10/31,2020/5/18,0.4467,2020/11/17
WMT,WMT,82287,9,EPS,0.4067,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,107677,9,EPS,0.4,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,127023,9,EPS,0.3833,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,113156,9,EPS,0.4,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,59339,9,EPS,0.3867,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,80702,9,EPS,0.4033,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,7891,9,EPS,0.4,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,119883,9,EPS,0.4067,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,108441,9,EPS,0.3733,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,183603,9,EPS,0.4,2020/10/31,2019/11/15,0.4467,2020/11/17
WMT,WMT,58487,9,EPS,0.3833,2020/10/31,2019/11/15,0.4467,2020/11/17
WMT,WMT,190834,9,EPS,0.39,2020/10/31,2019/11/14,0.4467,2020/11/17
WMT,WMT,48177,9,EPS,0.3933,2020/10/31,2019/11/21,0.4467,2020/11/17
WMT,WMT,113251,9,EPS,0.3933,2020/10/31,2019/12/30,0.4467,2020/11/17
WMT,WMT,113156,9,EPS,0.4033,2020/10/31,2020/2/10,0.4467,2020/11/17
WMT,WMT,82287,9,EPS,0.4033,2020/10/31,2020/2/11,0.4467,2020/11/17
WMT,WMT,113251,9,EPS,0.3867,2020/10/31,2020/2/11,0.4467,2020/11/17
WMT,WMT,122956,9,EPS,0.4033,2020/10/31,2020/2/11,0.4467,2020/11/17
WMT,WMT,127023,9,EPS,0.39,2020/10/31,2020/2/12,0.4467,2020/11/17
WMT,WMT,110432,9,EPS,0.3867,2020/10/31,2020/2/12,0.4467,2020/11/17
WMT,WMT,110432,9,EPS,0.39,2020/10/31,2020/2/12,0.4467,2020/11/17
WMT,WMT,183603,9,EPS,0.3967,2020/10/31,2020/2/13,0.4467,2020/11/17
WMT,WMT,56168,9,EPS,0.3967,2020/10/31,2020/2/14,0.4467,2020/11/17
WMT,WMT,75676,6,EPS,0.5,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,113156,6,EPS,0.6067,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,119883,6,EPS,0.4833,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,122956,6,EPS,0.4733,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,143894,6,EPS,0.52,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,104618,6,EPS,0.49,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,186954,6,EPS,0.5,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,120210,6,EPS,0.471,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,113415,6,EPS,0.51,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,113251,6,EPS,0.5067,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,80702,6,EPS,0.49,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,82287,6,EPS,0.4833,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,7891,6,EPS,0.5067,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,108441,6,EPS,0.49,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,190834,6,EPS,0.5,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,127023,6,EPS,0.49,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,187554,6,EPS,0.4667,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,59339,6,EPS,0.5,2021/1/31,2020/11/17,0.4867,2021/2/18
WMT,WMT,183259,6,EPS,0.4833,2021/1/31,2020/11/18,0.4867,2021/2/18
WMT,WMT,56168,6,EPS,0.48,2021/1/31,2020/11/18,0.4867,2021/2/18
WMT,WMT,183603,6,EPS,0.5067,2021/1/31,2020/11/18,0.4867,2021/2/18
WMT,WMT,107677,6,EPS,0.49,2021/1/31,2020/11/18,0.4867,2021/2/18
WMT,WMT,115583,6,EPS,0.4967,2021/1/31,2020/12/15,0.4867,2021/2/18
WMT,WMT,105975,6,EPS,0.52,2021/1/31,2020/12/22,0.4867,2021/2/18
WMT,WMT,120210,6,EPS,0.5087,2021/1/31,2021/1/8,0.4867,2021/2/18
WMT,WMT,104618,6,EPS,0.51,2021/1/31,2021/1/22,0.4867,2021/2/18
WMT,WMT,105975,6,EPS,0.5233,2021/1/31,2021/2/3,0.4867,2021/2/18
WMT,WMT,127023,6,EPS,0.51,2021/1/31,2021/2/11,0.4867,2021/2/18
WMT,WMT,113156,6,EPS,0.58,2021/1/31,2021/2/12,0.4867,2021/2/18
WMT,WMT,183603,6,EPS,0.5033,2021/1/31,2021/2/16,0.4867,2021/2/18
WMT,WMT,75676,6,EPS,0.5167,2021/1/31,2021/2/16,0.4867,2021/2/18
WMT,WMT,2070,6,EPS,0.51,2021/1/31,2021/2/16,0.4867,2021/2/18
WMT,WMT,113156,7,EPS,0.4667,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,122956,7,EPS,0.4633,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,113415,7,EPS,0.4633,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,107677,7,EPS,0.45,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,82287,7,EPS,0.4467,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,7891,7,EPS,0.4833,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,186954,7,EPS,0.4833,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,127023,7,EPS,0.4767,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,120210,7,EPS,0.4803,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,187554,7,EPS,0.4533,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,59339,7,EPS,0.4867,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,143894,7,EPS,0.4633,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,183603,7,EPS,0.4933,2021/1/31,2020/8/19,0.4867,2021/2/18
WMT,WMT,80702,7,EPS,0.4733,2021/1/31,2020/8/19,0.4867,2021/2/18
WMT,WMT,160532,7,EPS,0.5267,2021/1/31,2020/8/18,0.4867,2021/2/18
WMT,WMT,56168,7,EPS,0.4633,2021/1/31,2020/8/21,0.4867,2021/2/18
WMT,WMT,110432,7,EPS,0.4767,2021/1/31,2020/8/31,0.4867,2021/2/18
WMT,WMT,115583,7,EPS,0.46,2021/1/31,2020/9/1,0.4867,2021/2/18
WMT,WMT,113251,7,EPS,0.4667,2021/1/31,2020/9/20,0.4867,2021/2/18
WMT,WMT,122956,7,EPS,0.5057,2021/1/31,2020/9/22,0.4867,2021/2/18
WMT,WMT,122956,7,EPS,0.4633,2021/1/31,2020/9/22,0.4867,2021/2/18
WMT,WMT,104618,7,EPS,0.5167,2021/1/31,2020/10/15,0.4867,2021/2/18
WMT,WMT,75676,7,EPS,0.4767,2021/1/31,2020/10/20,0.4867,2021/2/18
WMT,WMT,120210,7,EPS,0.477,2021/1/31,2020/11/6,0.4867,2021/2/18
WMT,WMT,113156,7,EPS,0.48,2021/1/31,2020/11/9,0.4867,2021/2/18
WMT,WMT,183603,7,EPS,0.49,2021/1/31,2020/11/10,0.4867,2021/2/18
WMT,WMT,104618,7,EPS,0.4833,2021/1/31,2020/11/11,0.4867,2021/2/18
WMT,WMT,127023,7,EPS,0.48,2021/1/31,2020/11/12,0.4867,2021/2/18
WMT,WMT,80702,7,EPS,0.4767,2021/1/31,2020/11/13,0.4867,2021/2/18
WMT,WMT,143894,8,EPS,0.4367,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,82287,8,EPS,0.47,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,107677,8,EPS,0.4567,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,75676,8,EPS,0.48,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,127023,8,EPS,0.4833,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,59339,8,EPS,0.4833,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,113415,8,EPS,0.4367,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,80702,8,EPS,0.4933,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,119883,8,EPS,0.47,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,108441,8,EPS,0.4833,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,48177,8,EPS,0.4733,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,120210,8,EPS,0.505,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,160532,8,EPS,0.4767,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,113156,8,EPS,0.4633,2021/1/31,2020/5/20,0.4867,2021/2/18
WMT,WMT,113251,8,EPS,0.4,2021/1/31,2020/5/20,0.4867,2021/2/18
WMT,WMT,187554,8,EPS,0.4467,2021/1/31,2020/5/20,0.4867,2021/2/18
WMT,WMT,183603,8,EPS,0.4967,2021/1/31,2020/5/20,0.4867,2021/2/18
WMT,WMT,190834,8,EPS,0.4733,2021/1/31,2020/5/19,0.4867,2021/2/18
WMT,WMT,115583,8,EPS,0.49,2021/1/31,2020/5/27,0.4867,2021/2/18
WMT,WMT,113251,8,EPS,0.3967,2021/1/31,2020/7/14,0.4867,2021/2/18
WMT,WMT,107677,8,EPS,0.4633,2021/1/31,2020/7/27,0.4867,2021/2/18
WMT,WMT,183259,8,EPS,0.45,2021/1/31,2020/7/29,0.4867,2021/2/18
WMT,WMT,120210,8,EPS,0.5003,2021/1/31,2020/8/10,0.4867,2021/2/18
WMT,WMT,113156,8,EPS,0.4567,2021/1/31,2020/8/12,0.4867,2021/2/18
WMT,WMT,127023,8,EPS,0.49,2021/1/31,2020/8/13,0.4867,2021/2/18
WMT,WMT,82287,8,EPS,0.47,2021/1/31,2020/8/13,0.4867,2021/2/18
WMT,WMT,110432,8,EPS,0.4867,2021/1/31,2020/8/13,0.4867,2021/2/18
WMT,WMT,7891,9,EPS,0.5,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,119883,9,EPS,0.4833,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,113251,9,EPS,0.4867,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,82287,9,EPS,0.4767,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,127023,9,EPS,0.4867,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,59339,9,EPS,0.4807,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,48177,9,EPS,0.4767,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,75676,9,EPS,0.4933,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,122956,9,EPS,0.48,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,143894,9,EPS,0.48,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,160532,9,EPS,0.49,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,113415,9,EPS,0.5,2021/1/31,2020/2/18,0.4867,2021/2/18
WMT,WMT,108441,9,EPS,0.4867,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,120210,9,EPS,0.491,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,113156,9,EPS,0.4867,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,186954,9,EPS,0.4833,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,183603,9,EPS,0.48,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,80702,9,EPS,0.5033,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,107677,9,EPS,0.4767,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,58487,9,EPS,0.4767,2021/1/31,2020/2/20,0.4867,2021/2/18
WMT,WMT,56168,9,EPS,0.4767,2021/1/31,2020/2/21,0.4867,2021/2/18
WMT,WMT,190834,9,EPS,0.48,2021/1/31,2020/2/19,0.4867,2021/2/18
WMT,WMT,110432,9,EPS,0.4933,2021/1/31,2020/2/26,0.4867,2021/2/18
WMT,WMT,113415,9,EPS,0.48,2021/1/31,2020/3/18,0.4867,2021/2/18
WMT,WMT,120210,9,EPS,0.507,2021/1/31,2020/3/18,0.4867,2021/2/18
WMT,WMT,7891,9,EPS,0.4867,2021/1/31,2020/3/18,0.4867,2021/2/18
WMT,WMT,110432,9,EPS,0.4967,2021/1/31,2020/3/20,0.4867,2021/2/18
WMT,WMT,82287,9,EPS,0.4733,2021/1/31,2020/3/25,0.4867,2021/2/18
WMT,WMT,115583,9,EPS,0.51,2021/1/31,2020/3/26,0.4867,2021/2/18
WMT,WMT,113415,9,EPS,0.4967,2021/1/31,2020/3/30,0.4867,2021/2/18
WMT,WMT,108441,9,EPS,0.4933,2021/1/31,2020/4/1,0.4867,2021/2/18
WMT,WMT,186954,9,EPS,0.48,2021/1/31,2020/4/27,0.4867,2021/2/18
WMT,WMT,119883,9,EPS,0.48,2021/1/31,2020/4/28,0.4867,2021/2/18
WMT,WMT,113251,9,EPS,0.3733,2021/1/31,2020/4/29,0.4867,2021/2/18
WMT,WMT,113415,9,EPS,0.4833,2021/1/31,2020/4/30,0.4867,2021/2/18
WMT,WMT,120210,9,EPS,0.486,2021/1/31,2020/5/4,0.4867,2021/2/18
WMT,WMT,113156,9,EPS,0.4433,2021/1/31,2020/5/11,0.4867,2021/2/18
WMT,WMT,143894,9,EPS,0.4333,2021/1/31,2020/5/12,0.4867,2021/2/18
WMT,WMT,127023,9,EPS,0.49,2021/1/31,2020/5/13,0.4867,2021/2/18
WMT,WMT,160532,9,EPS,0.4967,2021/1/31,2020/5/15,0.4867,2021/2/18
WMT,WMT,183603,9,EPS,0.4767,2021/1/31,2020/5/15,0.4867,2021/2/18
WMT,WMT,187554,9,EPS,0.4633,2021/1/31,2020/5/15,0.4867,2021/2/18
WMT,WMT,56168,9,EPS,0.43,2021/1/31,2020/5/18,0.4867,2021/2/18
WMT,WMT,122956,6,EPS,0.4467,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,107677,6,EPS,0.4067,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,119883,6,EPS,0.4133,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,108441,6,EPS,0.4033,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,113251,6,EPS,0.3967,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,7891,6,EPS,0.4033,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,120210,6,EPS,0.402,2021/4/30,2021/1/8,0.5633,2021/5/18
WMT,WMT,143894,6,EPS,0.4033,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,190834,6,EPS,0.3967,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,82287,6,EPS,0.42,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,186954,6,EPS,0.3967,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,113156,6,EPS,0.4033,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,104618,6,EPS,0.4,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,183603,6,EPS,0.4,2021/4/30,2021/2/19,0.5633,2021/5/18
WMT,WMT,2070,6,EPS,0.4033,2021/4/30,2021/2/19,0.5633,2021/5/18
WMT,WMT,127023,6,EPS,0.4,2021/4/30,2021/2/19,0.5633,2021/5/18
WMT,WMT,48177,6,EPS,0.4033,2021/4/30,2021/2/19,0.5633,2021/5/18
WMT,WMT,113415,6,EPS,0.3267,2021/4/30,2021/2/19,0.5633,2021/5/18
WMT,WMT,75676,6,EPS,0.4033,2021/4/30,2021/2/18,0.5633,2021/5/18
WMT,WMT,110432,6,EPS,0.41,2021/4/30,2021/2/22,0.5633,2021/5/18
WMT,WMT,115583,6,EPS,0.4133,2021/4/30,2021/2/22,0.5633,2021/5/18
WMT,WMT,56168,6,EPS,0.4367,2021/4/30,2021/2/23,0.5633,2021/5/18
WMT,WMT,122956,6,EPS,0.4033,2021/4/30,2021/3/3,0.5633,2021/5/18
WMT,WMT,183259,6,EPS,0.3767,2021/4/30,2021/3/16,0.5633,2021/5/18
WMT,WMT,82287,6,EPS,0.4067,2021/4/30,2021/3/16,0.5633,2021/5/18
WMT,WMT,105975,6,EPS,0.4133,2021/4/30,2021/3/23,0.5633,2021/5/18
WMT,WMT,2070,6,EPS,0.4067,2021/4/30,2021/4/8,0.5633,2021/5/18
WMT,WMT,110432,6,EPS,0.3967,2021/4/30,2021/4/21,0.5633,2021/5/18
WMT,WMT,187554,6,EPS,0.4267,2021/4/30,2021/4/29,0.5633,2021/5/18
WMT,WMT,108441,6,EPS,0.41,2021/4/30,2021/5/3,0.5633,2021/5/18
WMT,WMT,56168,6,EPS,0.42,2021/4/30,2021/5/10,0.5633,2021/5/18
WMT,WMT,105975,6,EPS,0.4167,2021/4/30,2021/5/12,0.5633,2021/5/18
WMT,WMT,7891,6,EPS,0.41,2021/4/30,2021/5/12,0.5633,2021/5/18
WMT,WMT,75676,6,EPS,0.41,2021/4/30,2021/5/13,0.5633,2021/5/18
WMT,WMT,2070,6,EPS,0.41,2021/4/30,2021/5/13,0.5633,2021/5/18
WMT,WMT,107677,6,EPS,0.4167,2021/4/30,2021/5/13,0.5633,2021/5/18
WMT,WMT,127023,6,EPS,0.4067,2021/4/30,2021/5/14,0.5633,2021/5/18
WMT,WMT,183603,6,EPS,0.4033,2021/4/30,2021/5/14,0.5633,2021/5/18
WMT,WMT,82287,6,EPS,0.4133,2021/4/30,2021/5/16,0.5633,2021/5/18
WMT,WMT,119883,6,EPS,0.4167,2021/4/30,2021/5/16,0.5633,2021/5/18
WMT,WMT,104618,7,EPS,0.4333,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,113156,7,EPS,0.4533,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,122956,7,EPS,0.4267,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,113415,7,EPS,0.43,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,80702,7,EPS,0.4267,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,48177,7,EPS,0.4133,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,7891,7,EPS,0.41,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,119883,7,EPS,0.4333,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,59339,7,EPS,0.4033,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,190834,7,EPS,0.4167,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,120210,7,EPS,0.4153,2021/4/30,2020/11/17,0.5633,2021/5/18
WMT,WMT,108441,7,EPS,0.4,2021/4/30,2020/11/17,0.5633,2021/5/18
