TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
BABA,BABA,ALIBABA,SAL,155685,2019/8/15,17:46:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,156663,2019/8/15,14:27:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,153128,2019/8/16,06:23:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,153810,2019/8/16,05:00:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,155192,2019/8/16,06:54:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154667,2019/8/16,06:10:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,155858,2019/8/16,04:29:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,159700,2019/8/19,20:42:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154670,2019/8/19,00:51:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,158709,2019/8/21,11:37:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,158498,2019/8/21,20:48:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,157107,2019/8/29,16:36:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,153877,2019/9/10,07:10:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,155510,2019/10/9,08:12:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,156849,2019/10/14,16:09:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,163999.02,2019/10/15,23:06:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,156422,2019/10/16,22:00:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,166700,2019/10/16,23:25:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154715,2019/10/20,22:17:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,158475,2019/10/22,08:26:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,157082,2019/10/22,01:56:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,162703,2019/10/22,14:52:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154315.74,2019/10/25,07:30:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,152823,2019/10/28,03:48:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,155771,2019/8/4,15:46:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154900,2019/8/5,20:37:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,154807.05,2019/8/9,05:30:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,155316,2019/8/12,11:32:00,161456,2020/2/13,06:45:00
BABA,BABA,ALIBABA,SAL,506079,2019/8/4,15:46:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,501400,2019/8/2,07:49:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,503200,2019/8/5,20:37:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509705,2019/8/5,04:10:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509568.77,2019/8/9,05:30:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,504936,2019/8/12,11:32:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,499845,2019/8/15,10:32:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,501784,2019/8/15,20:56:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,502919.08,2019/8/15,21:43:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,516619,2019/8/15,14:22:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515054,2019/8/15,16:02:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,501454.91,2019/8/15,19:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,512258,2019/8/15,16:20:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,510731.65,2019/8/15,18:48:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,507970,2019/8/15,13:50:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509779.45,2019/8/15,19:30:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,506805.95,2019/8/15,18:14:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,512299,2019/8/15,14:20:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515352,2019/8/15,19:30:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,511366,2019/8/15,19:36:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515877.73,2019/8/15,23:36:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515677.13,2019/8/15,19:48:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,506599,2019/8/15,21:24:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,507025.15,2019/8/15,14:13:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,517989,2019/8/15,17:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,510017,2019/8/15,17:46:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509009,2019/8/15,14:27:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,506848,2019/8/16,06:23:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,506870,2019/8/16,05:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,510333,2019/8/16,06:54:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,502616,2019/8/16,12:50:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,519086,2019/8/16,03:28:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,507832,2019/8/16,06:10:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,507144,2019/8/16,00:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,508788,2019/8/16,07:28:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,512331,2019/8/16,04:29:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,524801,2019/8/18,22:35:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,511517,2019/8/18,22:22:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,521600,2019/8/19,20:42:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,508480,2019/8/19,00:51:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,520681,2019/8/20,06:15:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,516924,2019/8/21,20:48:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,528222,2019/8/20,13:46:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,513440,2019/8/27,15:43:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515035,2019/8/29,16:36:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,507971,2019/9/5,02:21:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,520136.22,2019/9/6,02:21:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509723,2019/9/10,07:10:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,502770.59,2019/9/18,19:11:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,504598,2019/9/18,07:18:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,508356,2019/9/19,14:31:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,516725,2019/9/23,11:56:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,502919.08,2019/9/23,17:45:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,505546,2019/9/24,06:11:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,521091.32,2019/9/24,20:45:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,521741,2019/9/27,12:05:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,523548.29,2019/10/8,15:44:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,510468,2019/10/9,08:12:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515734.93,2019/10/11,19:45:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,513344.94,2019/10/11,09:19:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,513584.62,2019/10/14,16:06:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,522365,2019/10/14,05:31:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,526671.94,2019/10/15,23:06:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,513358,2019/10/16,22:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,535000,2019/10/16,23:25:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,508590,2019/10/20,22:17:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,512611,2019/10/22,08:26:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,515064,2019/10/22,01:56:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,525523,2019/10/22,14:52:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,520687,2019/10/25,05:00:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509710.18,2019/10/25,07:30:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,527685,2019/10/25,06:39:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,514369,2019/10/28,03:33:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,509579,2019/10/28,03:48:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,521235.21,2019/11/1,16:45:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,520639.43,2019/11/1,17:20:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,517583,2019/11/1,14:40:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,511845,2019/11/1,11:58:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,519585,2019/11/1,18:46:00,509711,2020/5/22,07:09:00
BABA,BABA,ALIBABA,SAL,513426,2019/11/1,15:33:00,509711,2020/5/22,07:09:00
